ID;FIRSTNAME;LASTNAME;IsCustomer?;Revenue;company_name;CreationDate;ADDRESS;CITY;county;STATE;zip;phone1;phone2;EMAIL;web;CUST_TYPE
ID-3644;;Hollack;FALSE;4757.87;Arthur A Oliver & Son Inc;27/09/2013;59 N Groesbeck Hwy;Austin;Travis;TX;78731;512-486-3817;512-861-3814;cecily@hollack.org;http://www.arthuraoliversoninc.com;Premium
ID-3774;Melodie;Knipp;FALSE;4533.80;Fleetwood Building Block Inc;22/11/2018;326 E Main St #6496;Thousand Oaks;Ventura;CA;91362;805-690-1682;805-810-8964;mknipp@gmail.com;http://www.fleetwoodbuildingblockinc.com;Standard
ID-3837;Dottie;Hellickson;TRUE;5190.32;Thompson Fabricating Co;03/03/2018;67 E Chestnut Hill Rd;Seattle;King;WA;98133;206-540-6076;206-295-5631;dottie@hellickson.org;http://www.thompsonfabricatingco.com;Silver
ID-3870;Reena;Maisto;FALSE;7672.80;Lane Promotions;04/01/2008;9648 S Main;Salisbury;Wicomico;MD;21801;410-351-1863;410-951-2667;reena@hotmail.com;http://www.lanepromotions.com;Standard
ID-3796;Frederica;Blunk;FALSE;4173.93;Jets Cybernetics;29/06/2019;99586 Main St;Dallas;Dallas;TX;75207;214-428-2285;214-529-1949;frederica_blunk@gmail.com;http://www.jetscybernetics.com;Silver
ID-3999;Lynelle;Auber;TRUE;6539.36;United Cerebral Palsy Of Ne Pa;07/12/2017;32820 Corkwood Rd;Newark;Essex;NJ;7104;973-860-8610;973-605-6492;lynelle_auber@gmail.com;http://www.unitedcerebralpalsyofnepa.com;Premium
ID-3987;Hubert;Walthall;TRUE;6580.30;Dee, Deanna;02/11/2014;95 Main Ave #2;Barberton;Summit;OH;44203;330-903-1345;330-566-8898;hubert@walthall.org;http://www.deedeanna.com;Gold
ID-4016;Ahmed;Angalich;FALSE;2477.50;Reese Plastics;24/03/2005;2 W Beverly Blvd;Harrisburg;Dauphin;PA;17110;717-528-8996;717-632-5831;ahmed.angalich@angalich.com;http://www.reeseplastics.com;Silver
ID-3890;Fabiola;Hauenstein;FALSE;7965.87;Sidewinder Products Corp;11/06/2004;8573 Lincoln Blvd;York;York;PA;17404;717-809-3119;717-344-2804;fabiola.hauenstein@hauenstein.org;http://www.sidewinderproductscorp.com;Silver
ID-3705;;Perez;FALSE;9273.51;Desco Equipment Corp;09/03/2003;72868 Blackington Ave;Oakland;Alameda;CA;94606;510-955-3016;510-755-9274;devora_perez@perez.org;http://www.descoequipmentcorp.com;Standard
ID-3779;Belen;Strassner;FALSE;3474.70;Eagle Software Inc;14/07/2014;5384 Southwyck Blvd;Douglasville;Douglas;GA;30135;770-507-8791;770-802-4003;belen_strassner@aol.com;http://www.eaglesoftwareinc.com;Silver
ID-4028;Cassi;Wildfong;TRUE;7056.05;Cobb, James O Esq;12/12/2008;26849 Jefferson Hwy;Rolling Meadows;Cook;IL;60008;847-633-3216;847-755-9041;cassi.wildfong@aol.com;http://www.cobbjamesoesq.com;Silver
ID-3630;;Bowley;TRUE;2529.23;Knights Inn;14/12/2007;762 S Main St;Madison;Dane;WI;53711;608-336-7444;608-658-7940;emerson.bowley@bowley.org;http://www.knightsinn.com;Silver
ID-4039;;Mcnease;FALSE;7175.34;Amazonia Film Project;08/08/2010;88 Sw 28th Ter;Harrison;Hudson;NJ;7029;973-751-9003;973-903-4175;nu@gmail.com;http://www.amazoniafilmproject.com;Gold
ID-3695;;Francescon;FALSE;6327.99;Stanley, Richard L Esq;11/06/2012;2726 Charcot Ave;Paterson;Passaic;NJ;7501;973-649-2922;973-284-4048;rolland@cox.net;http://www.stanleyrichardlesq.com;Standard
ID-3672;Tammara;Wardrip;FALSE;6672.01;Jewel My Shop Inc;26/04/2001;4800 Black Horse Pike;Burlingame;San Mateo;CA;94010;650-803-1936;650-216-5075;twardrip@cox.net;http://www.jewelmyshopinc.com;Gold
ID-3706;Herman;Demesa;FALSE;7209.22;Merlin Electric Co;24/06/2002;9 Norristown Rd;Troy;Rensselaer;NY;12180;518-497-2940;518-931-7852;hdemesa@cox.net;http://www.merlinelectricco.com;Standard
ID-3751;Clay;Hoa;TRUE;5711.95;Scat Enterprises;14/05/2017;73 Saint Ann St #86;Reno;Washoe;NV;89502;775-501-8109;775-848-9135;choa@hoa.org;http://www.scatenterprises.com;Premium
ID-3925;Lavonna;Wolny;TRUE;8361.98;Linhares, Kenneth A Esq;10/08/2003;5 Cabot Rd;Mc Lean;Fairfax;VA;22102;703-483-1970;703-892-2914;lavonna.wolny@hotmail.com;http://www.linhareskennethaesq.com;Premium
ID-3947;Linn;Paa;TRUE;2868.37;Valerie & Company;16/03/2003;1 S Pine St;Memphis;Shelby;TN;38112;901-412-4381;901-573-9024;linn_paa@paa.com;http://www.valeriecompany.com;Silver
ID-4076;Lai;Harabedian;FALSE;3298.91;Buergi & Madden Scale;08/03/2014;1933 Packer Ave #2;Novato;Marin;CA;94945;415-423-3294;415-926-6089;lai@gmail.com;http://www.buergimaddenscale.com;Silver
ID-3636;;Klonowski;TRUE;5309.21;Rossi, Michael M;02/11/2008;76 Brooks St #9;Flemington;Hunterdon;NJ;8822;908-877-6135;908-470-4661;karl_klonowski@yahoo.com;http://www.rossimichaelm.com;Gold
ID-3741;Carin;Deleo;FALSE;8184.84;Redeker, Debbie;06/04/2009;1844 Southern Blvd;Little Rock;Pulaski;AR;72202;501-308-1040;501-409-6072;cdeleo@deleo.com;http://www.redekerdebbie.com;Silver
ID-3712;;Spickerman;TRUE;5203.35;Neland Travel Agency;07/07/2006;65 W Maple Ave;Pearl City;Honolulu;HI;96782;808-315-3077;808-526-5863;rolande.spickerman@spickerman.com;http://www.nelandtravelagency.com;Standard
ID-3789;;Baltimore;TRUE;2177.87;Andrews, J Robert Esq;20/12/2011;1128 Delaware St;San Jose;Santa Clara;CA;95132;408-504-3552;408-425-1994;aliza@aol.com;http://www.andrewsjrobertesq.com;Silver
ID-3855;Raymon;Calvaresi;TRUE;6166.95;Seaboard Securities Inc;11/03/2000;6538 E Pomona St #60;Indianapolis;Marion;IN;46222;317-825-4724;317-342-1532;raymon.calvaresi@gmail.com;http://www.seaboardsecuritiesinc.com;Gold
ID-3623;;Oldroyd;FALSE;2906.19;International Eyelets Inc;14/09/2014;7219 Woodfield Rd;Overland Park;Johnson;KS;66204;913-413-4604;913-645-8918;doldroyd@aol.com;http://www.internationaleyeletsinc.com;Standard
ID-3893;Erinn;Canlas;FALSE;6673.79;Anchor Computer Inc;20/06/2011;13 S Hacienda Dr;Livingston;Essex;NJ;7039;973-767-3008;973-563-9502;erinn.canlas@canlas.com;http://www.anchorcomputerinc.com;Premium
ID-3786;Ronny;Caiafa;TRUE;7929.29;Remaco Inc;19/09/2013;73 Southern Blvd;Philadelphia;Philadelphia;PA;19103;215-605-7570;215-511-3531;ronny.caiafa@caiafa.org;http://www.remacoinc.com;Premium
ID-3625;;Perin;FALSE;5649.82;Abc Enterprises Inc;23/08/2019;678 3rd Ave;Miami;Miami-Dade;FL;33196;305-606-7291;305-995-2078;lperin@perin.org;http://www.abcenterprisesinc.com;Gold
ID-3782;Barrett;Toyama;TRUE;8142.38;Case Foundation Co;13/12/2008;4252 N Washington Ave #9;Kennedale;Tarrant;TX;76060;817-765-5781;817-577-6151;barrett.toyama@toyama.org;http://www.casefoundationco.com;Premium
ID-4012;Antione;Onofrio;TRUE;4963.76;Jacobs & Gerber Inc;28/01/2020;4 S Washington Ave;San Bernardino;San Bernardino;CA;92410;909-430-7765;909-665-3223;aonofrio@onofrio.com;http://www.jacobsgerberinc.com;Gold
ID-3971;Lizbeth;Kohl;TRUE;6067.62;E T Balancing Co Inc;18/04/2010;35433 Blake St #588;Gardena;Los Angeles;CA;90248;310-699-1222;310-955-5788;lizbeth@yahoo.com;http://www.etbalancingcoinc.com;Standard
ID-3990;Billye;Miro;TRUE;3740.37;Gray, Francine H Esq;06/07/2012;36 Lancaster Dr Se;Pearl;Rankin;MS;39208;601-567-5386;601-637-5479;billye_miro@cox.net;http://www.grayfrancinehesq.com;Premium
ID-3766;Benton;Skursky;FALSE;4467.66;Nercon Engineering & Mfg Inc;15/10/2003;47939 Porter Ave;Gardena;Los Angeles;CA;90248;310-579-2907;310-694-8466;benton.skursky@aol.com;http://www.nerconengineeringmfginc.com;Silver
ID-3653;Johnetta;Abdallah;FALSE;2421.12;Forging Specialties;22/04/2002;1088 Pinehurst St;Chapel Hill;Orange;NC;27514;919-225-9345;919-715-3791;johnetta_abdallah@aol.com;http://www.forgingspecialties.com;Premium
ID-3737;Reita;Leto;TRUE;6652.81;Creative Business Systems;06/08/2017;55262 N French Rd;Indianapolis;Marion;IN;46240;317-234-1135;317-787-5514;reita.leto@gmail.com;http://www.creativebusinesssystems.com;Gold
ID-3960;;Daufeldt;FALSE;5787.08;Galaxy International Inc;18/05/2012;3 Lawton St;New York;New York;NY;10013;212-745-8484;212-422-5427;cyril_daufeldt@daufeldt.com;http://www.galaxyinternationalinc.com;Standard
ID-3594;Kiley;     Caldarera;TRUE;4606.35;Feiner Bros;14/03/2008;25 E 75th St #69;Los Angeles;Los Angeles;CA;90034;310-498-5651;310-254-3084;kiley.caldarera@aol.com;http://www.feinerbros.com;Standard
ID-3613;;Vocelka;TRUE;3016.37;Cascade Realty Advisors Inc;07/07/2007;366 South Dr;Las Cruces;Dona Ana;NM;88011;505-977-3911;505-335-5293;francine_vocelka@vocelka.com;http://www.cascaderealtyadvisorsinc.com;Standard
ID-3884;Renea;Monterrubio;FALSE;5517.56;Wmmt Radio Station;29/10/2007;26 Montgomery St;Atlanta;Fulton;GA;30328;770-679-4752;770-930-9967;renea@hotmail.com;http://www.wmmtradiostation.com;Gold
ID-3742;Chantell;Maynerich;FALSE;8103.71;Desert Sands Motel;16/01/2009;2023 Greg St;Saint Paul;Ramsey;MN;55101;651-591-2583;651-776-9688;chantell@yahoo.com;http://www.desertsandsmotel.com;Silver
ID-3806;Virgina;Tegarden;FALSE;8054.19;Berhanu International Foods;28/05/2013;755 Harbor Way;Milwaukee;Milwaukee;WI;53226;414-214-8697;414-411-5744;virgina_tegarden@tegarden.com;http://www.berhanuinternationalfoods.com;Standard
ID-3838;Deandrea;Hughey;FALSE;3218.92;Century 21 Krall Real Estate;10/05/2005;33 Lewis Rd #46;Burlington;Alamance;NC;27215;336-822-7652;336-467-3095;deandrea@yahoo.com;http://www.centurykrallrealestate.com;Gold
ID-3804;Nicolette;Brossart;TRUE;4800.51;Goulds Pumps Inc Slurry Pump;13/01/2013;1 Midway Rd;Westborough;Worcester;MA;1581;508-837-9230;508-504-6388;nicolette_brossart@brossart.com;http://www.gouldspumpsincslurrypump.com;Standard
ID-3826;Lorrine;Worlds;TRUE;4387.15;Longo, Nicholas J Esq;22/03/2004;8 Fair Lawn Ave;Tampa;Hillsborough;FL;33614;813-769-2939;813-863-6467;lorrine.worlds@worlds.com;http://www.longonicholasjesq.com;Premium
ID-4001;Golda;Kaniecki;TRUE;7361.03;Calaveras Prospect;15/07/2018;6201 S Nevada Ave;Toms River;Ocean;NJ;8755;732-628-9909;732-617-5310;golda_kaniecki@yahoo.com;http://www.calaverasprospect.com;Premium
ID-3959;Jaclyn;Bachman;TRUE;2855.71;Judah Caster & Wheel Co;01/06/2011;721 Interstate 45 S;Colorado Springs;El Paso;CO;80919;719-853-3600;719-223-2074;jaclyn@aol.com;http://www.judahcasterwheelco.com;Silver
ID-3585;Lenna;Paprocki;TRUE;6276.26;Feltz Printing Service;27/10/2002;639 Main St;Anchorage;Anchorage;AK;99501;907-385-4412;907-921-2010;lpaprocki@hotmail.com;http://www.feltzprintingservice.com;Premium
ID-3948;Paris;Wide;TRUE;6464.60;Gehring Pumps Inc;12/11/2014;187 Market St;Atlanta;Fulton;GA;30342;404-505-4445;404-607-8435;paris@hotmail.com;http://www.gehringpumpsinc.com;Gold
ID-3740;Gregoria;Pawlowicz;FALSE;8147.42;Oh My Goodknits Inc;18/01/2002;455 N Main Ave;Garden City;Nassau;NY;11530;516-212-1915;516-376-4230;gpawlowicz@yahoo.com;http://www.ohmygoodknitsinc.com;Standard
ID-3798;Freeman;Gochal;FALSE;8276.25;Kellermann, William T Esq;20/11/2004;383 Gunderman Rd #197;Coatesville;Chester;PA;19320;610-476-3501;610-752-2683;freeman_gochal@aol.com;http://www.kellermannwilliamtesq.com;Silver
ID-3700;;Cartan;TRUE;2178.44;Box, J Calvin Esq;10/11/2003;9390 S Howell Ave;Albany;Dougherty;GA;31701;229-735-3378;229-365-9658;scarlet.cartan@yahoo.com;http://www.boxjcalvinesq.com;Standard
ID-3669;Lai;Gato;TRUE;2728.93;Fligg, Kenneth I Jr;21/05/2014;37 Alabama Ave;Evanston;Cook;IL;60201;847-728-7286;847-957-4614;lai.gato@gato.org;http://www.fliggkennethijr.com;Premium
ID-3727;Fernanda;Jillson;FALSE;9103.74;Shank, Edward L Esq;20/02/2000;60480 Old Us Highway 51;Preston;Caroline;MD;21655;410-387-5260;410-724-6472;fjillson@aol.com;http://www.shankedwardlesq.com;Silver
ID-4049;Colette;Kardas;FALSE;2718.95;Fresno Tile Center Inc;19/11/2016;21575 S Apple Creek Rd;Omaha;Douglas;NE;68124;402-896-5943;402-707-1602;colette.kardas@yahoo.com;http://www.fresnotilecenterinc.com;Silver
ID-4045;Tegan;Arceo;FALSE;6552.03;Ceramic Tile Sales Inc;18/02/2003;62260 Park Stre;Monroe Township;Middlesex;NJ;8831;732-730-2692;732-705-6719;tegan.arceo@arceo.org;http://www.ceramictilesalesinc.com;Gold
ID-3593;Abel;Maclead;FALSE;3042.55;Rangoni Of Florence;09/08/2008;37275 St  Rt 17m M;Middle Island;Suffolk;NY;11953;631-335-3414;631-677-3675;amaclead@gmail.com;http://www.rangoniofflorence.com;Standard
ID-3799;Vincent;Meinerding;TRUE;6305.75;Arturi, Peter D Esq;28/05/2001;4441 Point Term Mkt;Philadelphia;Philadelphia;PA;19143;215-372-1718;215-829-4221;vincent.meinerding@hotmail.com;http://www.arturipeterdesq.com;Gold
ID-3879;Kayleigh;Lace;FALSE;3183.45;Dentalaw Divsn Hlth Care;26/10/2006;43 Huey P Long Ave;Lafayette;Lafayette;LA;70508;337-740-9323;337-751-2326;kayleigh.lace@yahoo.com;http://www.dentalawdivsnhlthcare.com;Gold
ID-4053;Sharen;Bourbon;FALSE;6843.05;Mccaleb, John A Esq;04/03/2006;62 W Austin St;Syosset;Nassau;NY;11791;516-816-1541;516-749-3188;sbourbon@yahoo.com;http://www.mccalebjohnaesq.com;Gold
ID-3673;Cory;Gibes;TRUE;4859.82;Chinese Translation Resources;23/09/2011;83649 W Belmont Ave;San Gabriel;Los Angeles;CA;91776;626-572-1096;626-696-2777;cory.gibes@gmail.com;http://www.chinesetranslationresources.com;Premium
ID-3633;;Nestle;TRUE;3514.53;Ballard Spahr Andrews;13/10/2013;39 S 7th St;Tullahoma;Coffee;TN;37388;931-875-6644;931-303-6041;lnestle@hotmail.com;http://www.ballardspahrandrews.com;Standard
ID-3748;Fannie;Lungren;TRUE;8359.33;Centro Inc;17/08/2001;17 Us Highway 111;Round Rock;Williamson;TX;78664;512-587-5746;512-528-9933;fannie.lungren@yahoo.com;http://www.centroinc.com;Gold
ID-4033;Lonna;Diestel;TRUE;5163.49;Dimmock, Thomas J Esq;17/02/2008;1482 College Ave;Fayetteville;Cumberland;NC;28301;910-922-3672;910-200-7912;lonna_diestel@gmail.com;http://www.dimmockthomasjesq.com;Silver
ID-3952;Sheron;Louissant;TRUE;7995.61;Potter, Brenda J Cpa;25/11/2010;97 E 3rd St #9;Long Island City;Queens;NY;11101;718-976-8610;718-613-9994;sheron@aol.com;http://www.potterbrendajcpa.com;Gold
ID-3932;;Bennick;TRUE;9506.00;Logan, Ronald J Esq;12/12/2004;772 W River Dr;Bloomington;Monroe;IN;47404;812-368-1511;812-442-8544;kristofer.bennick@yahoo.com;http://www.loganronaldjesq.com;Standard
ID-3767;Hillary;Skulski;FALSE;7049.82;Replica I;14/02/2009;9 Wales Rd Ne #914;Homosassa;Citrus;FL;34448;352-242-2570;352-990-5946;hillary.skulski@aol.com;http://www.replicai.com;Standard
ID-3724;Bulah;Padilla;FALSE;8095.38;Admiral Party Rentals & Sales;13/02/2009;8927 Vandever Ave;Waco;McLennan;TX;76707;254-463-4368;254-816-8417;bulah_padilla@hotmail.com;http://www.admiralpartyrentalssales.com;Premium
ID-3977;Annelle;Tagala;TRUE;7756.71;Vico Products Mfg Co;16/07/2001;5 W 7th St;Parkville;Baltimore;MD;21234;410-757-1035;410-234-2267;annelle@yahoo.com;http://www.vicoproductsmfgco.com;Gold
ID-3816;Salena;Karpel;FALSE;5519.62;Hammill Mfg Co;09/12/2015;1 Garfield Ave #7;Canton;Stark;OH;44707;330-791-8557;330-618-2579;skarpel@cox.net;http://www.hammillmfgco.com;Premium
ID-3847;Harrison;Haufler;TRUE;6282.60;John Wagner Associates;24/05/2006;759 Eldora St;New Haven;New Haven;CT;6515;203-801-6193;203-801-8497;hhaufler@hotmail.com;http://www.johnwagnerassociates.com;Silver
ID-3665;Dominque;Dickerson;TRUE;4107.44;E A I Electronic Assocs Inc;15/03/2002;69 Marquette Ave;Hayward;Alameda;CA;94545;510-993-3758;510-901-7640;dominque.dickerson@dickerson.org;http://www.eaielectronicassocsinc.com;Gold
ID-3874;Raul;Upthegrove;TRUE;6457.26;Neeley, Gregory W Esq;28/03/2019;4 E Colonial Dr;La Mesa;San Diego;CA;91942;619-509-5282;619-666-4765;rupthegrove@yahoo.com;http://www.neeleygregorywesq.com;Gold
ID-4013;Luisa;Jurney;TRUE;6882.30;Forest Fire Laboratory;01/02/2017;25 Se 176th Pl;Cambridge;Middlesex;MA;2138;617-365-2134;617-544-2541;ljurney@hotmail.com;http://www.forestfirelaboratory.com;Standard
ID-3913;;Herritt;FALSE;5131.94;Hasting, H Duane Esq;27/04/2008;88 15th Ave Ne;Vestal;Broome;NY;13850;607-407-3716;607-350-7690;kirk.herritt@aol.com;http://www.hastinghduaneesq.com;Premium
ID-3785;Fausto;Agramonte;FALSE;3569.75;Marriott Hotels Resorts Suites;20/06/2001;5 Harrison Rd;New York;New York;NY;10038;212-313-1783;212-778-3063;fausto_agramonte@yahoo.com;http://www.marriotthotelsresortssuites.com;Gold
ID-3793;Willodean;Konopacki;TRUE;6606.79;Magnuson;09/05/2005;55 Hawthorne Blvd;Lafayette;Lafayette;LA;70506;337-253-8384;337-774-7564;willodean_konopacki@konopacki.org;http://www.magnuson.com;Silver
ID-3805;Tracey;Modzelewski;TRUE;9428.36;Kansas City Insurance Report;20/11/2012;77132 Coon Rapids Blvd Nw;Conroe;Montgomery;TX;77301;936-264-9294;936-988-8171;tracey@hotmail.com;http://www.kansascityinsurancereport.com;Silver
ID-3862;Matthew;Neither;TRUE;7113.95;American Council On Sci & Hlth;11/07/2009;636 Commerce Dr #42;Shakopee;Scott;MN;55379;952-651-7597;952-906-4597;mneither@yahoo.com;http://www.americancouncilonscihlth.com;Standard
ID-3966;;Cantres;TRUE;4696.79;Del Charro Apartments;19/03/2013;617 Nw 36th Ave;Brook Park;Cuyahoga;OH;44142;216-600-6111;216-871-6876;galen@yahoo.com;http://www.delcharroapartments.com;Standard
ID-3859;Terrilyn;Rodeigues;TRUE;7927.61;Stuart J Agins;21/02/2011;3718 S Main St;New Orleans;Orleans;LA;70130;504-463-4384;504-635-8518;terrilyn.rodeigues@cox.net;http://www.stuartjagins.com;Gold
ID-3692;Edna;Miceli;FALSE;5596.29;Sampler;27/02/2004;555 Main St;Erie;Erie;PA;16502;814-460-2655;814-299-2877;emiceli@miceli.org;http://www.sampler.com;Silver
ID-3617;;Shinko;TRUE;6295.90;Mosocco, Ronald A;22/08/2019;426 Wolf St;Metairie;Jefferson;LA;70002;504-979-9175;504-265-8174;solange@shinko.com;http://www.mosoccoronalda.com;Premium
ID-3961;Gayla;Schnitzler;TRUE;7679.40;Sigma Corp Of America;13/01/2015;38 Pleasant Hill Rd;Hayward;Alameda;CA;94545;510-686-3407;510-441-4055;gschnitzler@gmail.com;http://www.sigmacorpofamerica.com;Silver
ID-3822;Lashon;Vizarro;FALSE;8205.80;Sentry Signs;26/04/2010;433 Westminster Blvd #590;Roseville;Placer;CA;95661;916-741-7884;916-289-4526;lashon@aol.com;http://www.sentrysigns.com;Standard
ID-4042;Leslie;Threets;FALSE;6882.47;C W D C Metal Fabricators;02/03/2020;2 A Kelley Dr;Katonah;Westchester;NY;10536;914-861-9748;914-396-2615;leslie@cox.net;http://www.cwdcmetalfabricators.com;Gold
ID-3957;Paz;Sahagun;FALSE;8856.86;White Sign Div Ctrl Equip Co;24/10/2004;919 Wall Blvd;Meridian;Lauderdale;MS;39307;601-927-8287;601-249-4511;paz_sahagun@cox.net;http://www.whitesigndivctrlequipco.com;Premium
ID-4002;;Gleich;FALSE;5498.60;Terk, Robert E Esq;07/12/2008;78 Maryland Dr #146;Denville;Morris;NJ;7834;973-210-3994;973-491-8723;catarina_gleich@hotmail.com;http://www.terkroberteesq.com;Gold
ID-4043;Nan;Koppinger;FALSE;2614.72;Shimotani, Grace T;19/12/2001;88827 Frankford Ave;Greensboro;Guilford;NC;27401;336-370-5333;336-564-1492;nan@koppinger.com;http://www.shimotanigracet.com;Premium
ID-3678;Malinda;Hochard;TRUE;6081.98;Logan Memorial Hospital;02/08/2017;55 Riverside Ave;Indianapolis;Marion;IN;46202;317-722-5066;317-472-2412;malinda.hochard@yahoo.com;http://www.loganmemorialhospital.com;Gold
ID-3938;Kristel;Ehmann;FALSE;5928.22;Mccoy, Joy Reynolds Esq;23/08/2008;92899 Kalakaua Ave;El Paso;El Paso;TX;79925;915-452-1290;915-300-6100;kristel.ehmann@aol.com;http://www.mccoyjoyreynoldsesq.com;Silver
ID-3989;Vilma;Berlanga;TRUE;6532.18;Wells, D Fred Esq;05/03/2012;79 S Howell Ave;Grand Rapids;Kent;MI;49546;616-737-3085;616-568-4113;vberlanga@berlanga.com;http://www.wellsdfredesq.com;Premium
ID-3675;Wilda;Giguere;TRUE;4488.83;Mclaughlin, Luther W Cpa;08/01/2018;1747 Calle Amanecer #2;Anchorage;Anchorage;AK;99501;907-870-5536;907-914-9482;wilda@cox.net;http://www.mclaughlinlutherwcpa.com;Premium
ID-3763;Carmela;Cookey;FALSE;7593.16;Royal Pontiac Olds Inc;18/04/2005;9 Murfreesboro Rd;Chicago;Cook;IL;60623;773-494-4195;773-297-9391;ccookey@cookey.org;http://www.royalpontiacoldsinc.com;Standard
ID-3661;Elza;Lipke;TRUE;8726.98;Museum Of Science & Industry;20/05/2002;6794 Lake Dr E;Newark;Essex;NJ;7104;973-927-3447;973-796-3667;elza@yahoo.com;http://www.museumofscienceindustry.com;Standard
ID-3907;Adelina;Nabours;TRUE;4467.95;Courtyard By Marriott;23/03/2000;80 Pittsford Victor Rd #9;Cleveland;Cuyahoga;OH;44103;216-230-4892;216-937-5320;adelina_nabours@gmail.com;http://www.courtyardbymarriott.com;Gold
ID-3772;Jettie;Mconnell;TRUE;2512.26;Coldwell Bnkr Wright Real Est;07/12/2005;50 E Wacker Dr;Bridgewater;Somerset;NJ;8807;908-802-3564;908-602-5258;jmconnell@hotmail.com;http://www.coldwellbnkrwrightrealest.com;Silver
ID-3790;;Pelkowski;TRUE;5905.53;Winship & Byrne;26/03/2016;577 Parade St;South San Francisco;San Mateo;CA;94080;650-947-1215;650-960-1069;mpelkowski@pelkowski.org;http://www.winshipbyrne.com;Gold
ID-3997;Ettie;Hoopengardner;TRUE;9078.45;Jackson Millwork Co;15/05/2008;39 Franklin Ave;Richland;Benton;WA;99352;509-755-5393;509-847-3352;ettie.hoopengardner@hotmail.com;http://www.jacksonmillworkco.com;Premium
ID-3723;Sheridan;Zane;TRUE;7076.15;Kentucky Tennessee Clay Co;15/05/2020;2409 Alabama Rd;Riverside;Riverside;CA;92501;951-645-3605;951-248-6822;sheridan.zane@zane.com;http://www.kentuckytennesseeclayco.com;Silver
ID-3693;;Kownacki;FALSE;8916.84;Juno Chefs Incorporated;09/08/2006;2 Se 3rd Ave;Mesquite;Dallas;TX;75149;972-666-3413;972-742-4000;sue@aol.com;http://www.junochefsincorporated.com;Silver
ID-3658;Laurel;Reitler;FALSE;6425.42;Q A Service;04/01/2010;6 Kains Ave;Baltimore;Baltimore City;MD;21215;410-520-4832;410-957-6903;laurel_reitler@reitler.com;http://www.qaservice.com;Silver
ID-3609;Ezekiel;Chui;FALSE;3233.37;Sider, Donald C Esq;11/04/2000;2 Cedar Ave #84;Easton;Talbot;MD;21601;410-669-1642;410-235-8738;ezekiel@chui.com;http://www.siderdonaldcesq.com;Standard
ID-3611;Bernardo;Figeroa;TRUE;5836.39;Clark, Richard Cpa;20/07/2017;386 9th Ave N;Conroe;Montgomery;TX;77301;936-336-3951;936-597-3614;bfigeroa@aol.com;http://www.clarkrichardcpa.com;Premium
ID-4035;Kenneth;Grenet;TRUE;2650.31;Bank Of New York;14/11/2016;2167 Sierra Rd;East Lansing;Ingham;MI;48823;517-499-2322;517-867-8077;kenneth.grenet@grenet.org;http://www.bankofnewyork.com;Silver
ID-3969;Dalene;Schoeneck;TRUE;9512.11;Sameshima, Douglas J Esq;15/09/2019;910 Rahway Ave;Philadelphia;Philadelphia;PA;19102;215-268-1275;215-380-8820;dalene@schoeneck.org;http://www.sameshimadouglasjesq.com;Standard
ID-3717;;Corrington;TRUE;5045.83;Prohab Rehabilitation Servs;20/12/2007;481 W Lemon St;Middleboro;Plymouth;MA;2346;508-584-4279;508-315-3867;beatriz@yahoo.com;http://www.prohabrehabilitationservs.com;Gold
ID-3685;Cyndy;Goldammer;TRUE;4113.51;Di Cristina J & Son;20/12/2001;170 Wyoming Ave;Burnsville;Dakota;MN;55337;952-334-9408;952-938-9457;cgoldammer@cox.net;http://www.dicristinajson.com;Premium
ID-3590;Sage;Wieser;FALSE;4057.70;Truhlar And Truhlar Attys;16/11/2012;5 Boston Ave #88;Sioux Falls;Minnehaha;SD;57105;605-414-2147;605-794-4895;sage_wieser@cox.net;http://www.truhlarandtruhlarattys.com;Gold
ID-3711;Bok;Isaacs;TRUE;2944.87;Nelson Hawaiian Ltd;10/10/2008;6 Gilson St;Bronx;Bronx;NY;10468;718-809-3762;718-478-8568;bok.isaacs@aol.com;http://www.nelsonhawaiianltd.com;Standard
ID-3629;;Waycott;FALSE;6655.28;Schroer, Gene E Esq;09/09/2012;5 Tomahawk Dr;Los Angeles;Los Angeles;CA;90006;323-453-2780;323-315-7314;kanisha_waycott@yahoo.com;http://www.schroergeneeesq.com;Gold
ID-3679;Natalie;Fern;TRUE;6275.79;Kelly, Charles G Esq;24/08/2012;7140 University Ave;Rock Springs;Sweetwater;WY;82901;307-704-8713;307-279-3793;natalie.fern@hotmail.com;http://www.kellycharlesgesq.com;Gold
ID-3850;Dalene;Riden;FALSE;7978.72;Silverman Planetarium;03/04/2019;66552 Malone Rd;Plaistow;Rockingham;NH;3865;603-315-6839;603-745-7497;dalene.riden@aol.com;http://www.silvermanplanetarium.com;Standard
ID-3963;;Drymon;TRUE;2393.01;Osborne, Michelle M Esq;11/03/2006;63728 Poway Rd #1;Scranton;Lackawanna;PA;18509;570-218-4831;570-868-8688;jennie@cox.net;http://www.osbornemichellemesq.com;Premium
ID-3709;Van;Shire;TRUE;4927.27;Cambridge Inn;08/08/2014;90131 J St;Pittstown;Hunterdon;NJ;8867;908-409-2890;908-448-1209;van.shire@shire.com;http://www.cambridgeinn.com;Silver
ID-3702;;Smith;FALSE;3942.24;Bresler Eitel Framg Gllry Ltd;17/10/2007;4646 Kaahumanu St;Hackensack;Bergen;NJ;7601;201-672-1553;201-995-3149;tsmith@aol.com;http://www.breslereitelframggllryltd.com;Gold
